benchmark	path	metric	runs	min_ms	median_ms	max_ms	mean_ms	values_ms
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.presolution.edge_loop.execute.expansion_unify.prepare_omega	1	0.063	0.063	0.063	0.063	0.063
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.presolution.edge_loop.execute.expansion_unify.execute_omega	1	0.301	0.301	0.301	0.301	0.301
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.presolution.edge_loop.execute.expansion_unify.finish	1	0.006	0.006	0.006	0.006	0.006
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.presolution.edge_loop.execute.record_trace	1	0.228	0.228	0.228	0.228	0.228
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.presolution.edge_loop.execute.record_witness	1	0.002	0.002	0.002	0.002	0.002
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.presolution.edge_loop.canonicalize_trace_interiors	1	0.001	0.001	0.001	0.001	0.001
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.presolution.edge_loop.drain_unify_closure	1	0.000	0.000	0.000	0.000	0.000
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.presolution.edge_loop	1	11.490	11.490	11.490	11.490	11.490
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.presolution.finalize.pre_materialization_boundary	1	0.473	0.473	0.473	0.473	0.473
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.presolution.finalize.materialize_expansions	1	0.745	0.745	0.745	0.745	0.745
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.presolution.finalize.materialization_coverage	1	0.531	0.531	0.531	0.531	0.531
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.presolution.finalize.post_materialization_boundary	1	0.500	0.500	0.500	0.500	0.500
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.presolution.finalize.rewrite_constraint	1	0.646	0.646	0.646	0.646	0.646
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.presolution.finalize.post_rewrite_validate	1	0.463	0.463	0.463	0.463	0.463
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.presolution.finalize.rigidify_validate	1	0.488	0.488	0.488	0.488	0.488
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.presolution.finalize.normalize_witnesses	1	0.557	0.557	0.557	0.557	0.557
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.presolution.finalize.post_witness_validate	1	0.453	0.453	0.453	0.453	0.453
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.presolution.post_validate	1	0.461	0.461	0.461	0.461	0.461
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.presolution	1	23.555	23.555	23.555	23.555	23.555
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.prepare_generalization	1	1.047	1.047	1.047	1.047	1.047
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.elaborate	1	3.110	3.110	3.110	3.110	3.110
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.generalize_root	1	0.749	0.749	0.749	0.749	0.749
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.subst_root	1	0.382	0.382	0.382	0.382	0.382
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.close_term	1	0.466	0.466	0.466	0.466	0.466
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.freshen_type_abs	1	0.429	0.429	0.429	0.429	0.429
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.final_typecheck	1	0.402	0.402	0.402	0.402	0.402
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline.elab_pipeline.result_type_reconstruction	1	0.900	0.900	0.900	0.900	0.900
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.pipeline	1	40.474	40.474	40.474	40.474	40.474
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.deferred_obligations	1	0.370	0.370	0.370	0.370	0.370
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.extract_bindings	1	0.361	0.361	0.361	0.361	0.361
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.binding_1_check	1	0.331	0.331	0.331	0.331	0.331
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize.group_2.binding_2_check	1	0.343	0.343	0.343	0.343	0.343
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.instance_methods_group_finalize	1	666.222	666.222	666.222	666.222	666.222
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.module.Prelude.instance-bindings	1	676.663	676.663	676.663	676.663	676.663
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.def_putStrLn_lower	1	0.231	0.231	0.231	0.231	0.231
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.def_getLine_lower	1	0.232	0.232	0.232	0.232	0.232
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.def_putStr_lower	1	0.221	0.221	0.221	0.221	0.221
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.def_readFile_lower	1	0.227	0.227	0.227	0.227	0.227
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.def_writeFile_lower	1	0.231	0.231	0.231	0.231	0.231
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.def_appendFile_lower	1	0.227	0.227	0.227	0.227	0.227
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.def_exitWith_lower	1	0.221	0.221	0.221	0.221	0.221
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.def_newIORef_lower	1	0.236	0.236	0.236	0.236	0.236
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.def_readIORef_lower	1	0.248	0.248	0.248	0.248	0.248
parser-library	test/programs/compiler-parser-parity/parser-library	program.check.operation.Prelude.def_writeIORef_lower	1	0.251	0.251	0.251	0.251	0.251
